       step,          time,       molecule,  site,   Z,  type,       mass,         charge,          x,             y,             z,             fx,            fy,            fz,            vx,            vy,            vz
              9,  0.890000E-01,     193,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.992342E+01, -0.978711E+01, -0.944227E+01,  0.150445E+02, -0.548436E+01,  0.227969E+01,  0.270551E+02,  0.466938E+01,  0.319474E+01
              9,  0.890000E-01,     194,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.612975E+01,  0.709065E+01, -0.334457E+00, -0.116094E+02,  0.105231E+02, -0.808473E+00,  0.538264E+01,  0.370781E+01,  0.965369E+01
              9,  0.890000E-01,     194,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.609457E+01,  0.808180E+01, -0.250693E+00,  0.364520E+00, -0.762252E+01, -0.551741E+00,  0.106909E+02,  0.195465E+02,  0.826116E+01
              9,  0.890000E-01,     194,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.695787E+01,  0.687162E+01,  0.108141E+00,  0.951130E+01, -0.442961E+01,  0.343086E+01,  0.133523E+02,  0.119239E+01,  0.406670E+01
              9,  0.890000E-01,     195,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.222709E+01,  0.407720E+01, -0.119730E+01, -0.789120E+01, -0.164942E+02, -0.634081E+00,  0.512811E+01,  0.564974E+01,  0.458343E+01
              9,  0.890000E-01,     195,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.201460E+01,  0.489596E+01, -0.709740E+00,  0.140869E+00,  0.653369E+01, -0.252554E+01, -0.184186E+00,  0.791072E+01, -0.781929E+00
              9,  0.890000E-01,     195,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.268985E+01,  0.439925E+01, -0.200724E+01,  0.681542E+01,  0.692550E+01,  0.573470E+01,  0.127080E+02, -0.901168E+01,  0.204377E+01
              9,  0.890000E-01,     196,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.853801E+01,  0.283339E+01,  0.897179E+00,  0.261621E+02,  0.207009E+02, -0.234319E+02,  0.432476E+01,  0.159123E+01,  0.374229E+01
              9,  0.890000E-01,     196,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.937753E+01,  0.244281E+01,  0.122630E+01, -0.144979E+01,  0.617515E+00,  0.598189E+01,  0.582325E+01,  0.677082E+01, -0.114447E+02
              9,  0.890000E-01,     196,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.788552E+01,  0.230813E+01,  0.131655E+01, -0.224562E+02, -0.210324E+02,  0.229475E+02, -0.791841E+00,  0.352996E+01, -0.567963E+01
              9,  0.890000E-01,     197,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.714319E+00, -0.179147E+01,  0.746179E+01,  0.222610E+01,  0.147127E+01,  0.992980E+01,  0.719092E+01,  0.663034E+01,  0.391545E+01
              9,  0.890000E-01,     197,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.521368E+00, -0.157551E+01,  0.840701E+01, -0.179264E+01, -0.464129E+00, -0.127074E+02,  0.593894E+01,  0.427284E+01,  0.624213E+01
              9,  0.890000E-01,     197,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.161778E+00, -0.176108E+01,  0.703224E+01,  0.119619E+01,  0.127813E+01,  0.719416E+01,  0.665832E+01, -0.130859E+00,  0.126933E+02
              9,  0.890000E-01,     198,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.807249E+00,  0.989449E+01, -0.150346E+01,  0.906709E+01,  0.100078E+02,  0.849378E+01,  0.651006E+01,  0.369018E+01,  0.607502E+01
              9,  0.890000E-01,     198,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.146312E+01,  0.919913E+01, -0.135417E+01, -0.105875E+02, -0.108090E+02, -0.195961E+01, -0.400895E+01,  0.126467E+01,  0.599715E+01
              9,  0.890000E-01,     198,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.977852E+00,  0.104147E+02, -0.682662E+00,  0.548380E+01,  0.543767E+00, -0.678815E+01, -0.277811E+01,  0.121869E+02,  0.166296E+01
              9,  0.890000E-01,     199,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.545820E+01, -0.100002E+02, -0.920296E+01,  0.646717E+01,  0.298039E+01, -0.692298E-01,  0.896167E+00,  0.324457E+01,  0.408890E+01
              9,  0.890000E-01,     199,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.575911E+01, -0.962814E+01, -0.100584E+02, -0.138791E+01,  0.167241E+00, -0.422924E+01,  0.196868E+02,  0.233253E+02,  0.163846E+02
              9,  0.890000E-01,     199,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.606306E+01, -0.950113E+01, -0.860653E+01,  0.306402E+01,  0.412803E+00, -0.163424E+01,  0.183741E+02,  0.300236E+01,  0.761540E+00
              9,  0.890000E-01,     200,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.666640E+01,  0.576857E+01,  0.247558E+01, -0.881307E+00,  0.125495E+02, -0.831617E+01,  0.458638E+01,  0.654344E+01,  0.356823E+01
              9,  0.890000E-01,     200,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.703592E+01,  0.492522E+01,  0.277882E+01, -0.595469E+01, -0.127493E+02,  0.633502E+01,  0.127728E+02,  0.131349E+01,  0.122380E+01
              9,  0.890000E-01,     200,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.574753E+01,  0.564394E+01,  0.274023E+01,  0.132505E+02,  0.477365E+01,  0.393960E+01,  0.120735E+02, -0.250537E+01,  0.134196E+02
              9,  0.890000E-01,     201,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.193605E+01,  0.426696E+01,  0.100067E+02, -0.248029E+02,  0.384667E+01,  0.273130E+01,  0.480509E+01,  0.837021E+01,  0.464300E+01
              9,  0.890000E-01,     201,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.196596E+01,  0.341448E+01,  0.954151E+01,  0.174989E+00, -0.946353E+01, -0.347930E+01, -0.549017E+01,  0.561821E+01,  0.139970E+02
              9,  0.890000E-01,     201,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.286006E+01,  0.448031E+01,  0.100685E+02,  0.257389E+02,  0.533683E+01,  0.264347E+01, -0.392709E+01,  0.388728E+01,  0.119298E+01
              9,  0.890000E-01,     202,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.975315E+01, -0.638128E+01, -0.139890E+01, -0.419466E+01, -0.424804E+02, -0.569892E+01,  0.691807E+01,  0.668266E+01,  0.677197E+01
              9,  0.890000E-01,     202,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.962672E+01, -0.574610E+01, -0.694234E+00,  0.960180E+00,  0.179499E+02,  0.155474E+02,  0.181667E+02,  0.452787E+01,  0.185093E+02
              9,  0.890000E-01,     202,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.956963E+01, -0.722649E+01, -0.884158E+00,  0.642294E+01,  0.172074E+02, -0.148390E+02,  0.515340E+01,  0.174711E+01,  0.361133E+01
              9,  0.890000E-01,     203,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.447175E+00, -0.103971E+02,  0.404524E+01, -0.173770E+01, -0.993017E+01,  0.431671E+01,  0.672177E+01,  0.706296E+01,  0.611856E+01
              9,  0.890000E-01,     203,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.117967E+00, -0.962303E+01,  0.420199E+01, -0.174583E+00,  0.161847E+02,  0.423365E-01,  0.794212E+01, -0.592397E+01, -0.683221E+01
              9,  0.890000E-01,     203,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.298479E-01,  0.100011E+02,  0.464235E+01,  0.349335E+01, -0.887692E+01,  0.230549E+01,  0.356686E+01,  0.666651E+01, -0.396306E+01
              9,  0.890000E-01,     204,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.462164E+01,  0.479901E+01, -0.104438E+02, -0.727441E+01, -0.163101E+02,  0.174717E+00,  0.696333E+01,  0.301167E+01,  0.704722E+01
              9,  0.890000E-01,     204,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.460449E+01,  0.397627E+01, -0.987571E+01,  0.214585E+01,  0.151691E+02, -0.433925E+01,  0.133956E+02,  0.534428E+01,  0.863483E+01
              9,  0.890000E-01,     204,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.540888E+01,  0.523393E+01, -0.100923E+02,  0.545031E+01,  0.287409E+01,  0.432163E+01,  0.989164E-01, -0.627598E+01,  0.424236E+01
              9,  0.890000E-01,     205,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.936431E+01, -0.717892E+01,  0.104184E+02, -0.715392E+00, -0.959733E+01, -0.286017E+02,  0.574327E+01,  0.778627E+01,  0.681994E+01
              9,  0.890000E-01,     205,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.979528E+01, -0.698821E+01,  0.952709E+01,  0.110842E+02, -0.137701E+01,  0.225915E+02,  0.529488E+01,  0.103709E+02, -0.373757E+01
              9,  0.890000E-01,     205,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.985991E+01, -0.658975E+01, -0.999353E+01, -0.457319E+01,  0.115466E+02,  0.733937E+01,  0.900327E+01, -0.683191E+00,  0.125736E+02
              9,  0.890000E-01,     206,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.314965E+01,  0.333625E+01,  0.390747E+01, -0.203341E+01,  0.174238E+01, -0.460017E+01,  0.636118E+01,  0.447669E+01,  0.558161E+01
              9,  0.890000E-01,     206,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.367976E+01,  0.361970E+01,  0.469019E+01,  0.109225E+01, -0.337216E+01, -0.422789E+01,  0.161644E+02,  0.865876E+01,  0.196863E+02
              9,  0.890000E-01,     206,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.380158E+01,  0.347147E+01,  0.317474E+01, -0.345112E+01,  0.678110E+00,  0.729869E+01,  0.275249E+02, -0.138654E+02,  0.816557E+01
              9,  0.890000E-01,     207,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.936264E+01,  0.883076E+01, -0.849938E+01, -0.350467E+01,  0.284205E+01, -0.139984E+02,  0.649965E+01,  0.885675E+01,  0.849356E+01
              9,  0.890000E-01,     207,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.904557E+01,  0.971934E+01, -0.879544E+01,  0.603661E+01, -0.713908E+01, -0.501644E+00,  0.779213E+01,  0.736838E+01,  0.775729E+00
              9,  0.890000E-01,     207,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.946937E+01,  0.839748E+01, -0.939253E+01, -0.100532E+01,  0.893926E+01,  0.115180E+02,  0.124125E+02, -0.129606E+01, -0.424491E+01
              9,  0.890000E-01,     208,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.617619E+01, -0.411374E+01, -0.949168E+01, -0.733365E+01,  0.113526E+02, -0.373522E+01,  0.685295E+01,  0.572349E+01,  0.661176E+01
              9,  0.890000E-01,     208,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.574503E+01, -0.325096E+01, -0.967745E+01, -0.366889E+01, -0.750509E+01,  0.187444E+01,  0.125271E+02,  0.851622E+01,  0.272693E+01
              9,  0.890000E-01,     208,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.709065E+01, -0.383699E+01, -0.971049E+01,  0.853162E+01, -0.500439E+01,  0.380433E-01,  0.380193E+01, -0.702247E+01,  0.223715E+02
              9,  0.890000E-01,     209,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.668503E+01, -0.649541E+00,  0.284704E+01,  0.100991E+02,  0.256571E+02,  0.332936E+01,  0.669107E+01,  0.676651E+01,  0.754986E+01
              9,  0.890000E-01,     209,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.629962E+01,  0.280054E+00,  0.281971E+01, -0.107305E+02, -0.229967E+02,  0.147341E+01,  0.594614E+01,  0.388473E+01, -0.584639E+01
              9,  0.890000E-01,     209,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.636333E+01, -0.905881E+00,  0.375230E+01, -0.433702E+01, -0.339665E+01, -0.928991E+01,  0.203284E+00, -0.455393E+01,  0.534256E+01
              9,  0.890000E-01,     210,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.364744E+01,  0.170808E+01,  0.544342E+01, -0.648933E+01,  0.191954E+02,  0.141867E+02,  0.475952E+01,  0.137708E+01,  0.505596E+01
              9,  0.890000E-01,     210,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.306408E+01,  0.104960E+01,  0.505177E+01,  0.918915E+01, -0.164147E+02, -0.872194E+01,  0.249460E+01, -0.778953E+01,  0.775583E+01
              9,  0.890000E-01,     210,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.295422E+01,  0.238892E+01,  0.560120E+01, -0.592096E+01, -0.769452E+00, -0.172251E+01,  0.368745E+01,  0.113954E+02, -0.144406E+01
              9,  0.890000E-01,     211,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.511441E+01,  0.514327E+01, -0.682795E+01,  0.141627E+02,  0.362438E+01, -0.883878E+01,  0.577461E+01,  0.539896E+01,  0.463677E+01
              9,  0.890000E-01,     211,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.441117E+01,  0.503396E+01, -0.616898E+01, -0.121306E+02, -0.702033E+00,  0.566557E+01, -0.512455E+00,  0.538234E+01,  0.184374E+01
              9,  0.890000E-01,     211,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.491819E+01,  0.437252E+01, -0.739345E+01, -0.512617E+00, -0.342434E+01, -0.486148E+01,  0.685764E+01,  0.220033E+01,  0.151422E+01
              9,  0.890000E-01,     212,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.644029E+00, -0.332713E+01,  0.346164E+01,  0.365639E+01, -0.190448E-01,  0.806570E+00,  0.341548E+01,  0.381826E+01,  0.477299E+01
              9,  0.890000E-01,     212,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.244718E+00, -0.376965E+01,  0.352089E+01, -0.695670E+01,  0.609419E+01, -0.315763E+01,  0.703188E+01,  0.474752E+01,  0.235650E+02
              9,  0.890000E-01,     212,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.388812E+00, -0.241539E+01,  0.375682E+01,  0.166401E+01, -0.787131E+01, -0.350971E+01, -0.117528E+01, -0.171347E+01,  0.857621E+01
              9,  0.890000E-01,     213,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.485008E+01, -0.840667E+01, -0.963829E+01, -0.162180E+02, -0.110273E+02, -0.207252E+02,  0.354580E+01,  0.433281E+01,  0.427371E+01
              9,  0.890000E-01,     213,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.545730E+01, -0.774163E+01, -0.100651E+02,  0.773348E+01, -0.815175E+01,  0.760726E+01,  0.457036E+01,  0.444247E+01,  0.930139E+01
              9,  0.890000E-01,     213,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.510927E+01, -0.923562E+01, -0.101423E+02,  0.666173E+01,  0.176440E+02,  0.816753E+01,  0.293160E+01,  0.665170E+01, -0.389454E+00
              9,  0.890000E-01,     214,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.184219E+01,  0.437648E+01, -0.952939E+01, -0.738540E+01, -0.963508E+01, -0.100954E+02,  0.601064E+01,  0.382302E+01,  0.339054E+00
              9,  0.890000E-01,     214,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.983729E+00,  0.453130E+01, -0.910406E+01,  0.103557E+02, -0.149717E+01, -0.845269E+00,  0.161712E+02,  0.418386E+01,  0.645057E+01
              9,  0.890000E-01,     214,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.232700E+01,  0.509840E+01, -0.912379E+01, -0.660679E+01,  0.818565E+01,  0.513581E+01, -0.738048E+01, -0.105073E+02, -0.490130E+01
              9,  0.890000E-01,     215,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.714885E+01, -0.409794E+01,  0.513113E+01,  0.687274E+01, -0.178418E+02, -0.949365E+00,  0.565805E+01,  0.746715E+01,  0.647278E+01
              9,  0.890000E-01,     215,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.669505E+01, -0.324198E+01,  0.512934E+01, -0.743660E+01,  0.129158E+02,  0.368193E+01,  0.972227E+01,  0.178345E+02, -0.553293E+01
              9,  0.890000E-01,     215,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.664870E+01, -0.460337E+01,  0.582256E+01,  0.626053E+01,  0.601651E+01, -0.265500E+01,  0.647371E+01,  0.325121E+01,  0.172621E+01
              9,  0.890000E-01,     216,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.185935E+01,  0.225560E+01,  0.963115E+01, -0.512320E+01, -0.320089E+01,  0.149059E+02,  0.676016E+01,  0.302114E+01,  0.528057E+01
              9,  0.890000E-01,     216,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.179930E+01,  0.159023E+01,  0.103723E+02,  0.176962E+01,  0.134717E+02, -0.136838E+02,  0.276795E+01,  0.525458E+01,  0.934121E+01
              9,  0.890000E-01,     216,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.195152E+01,  0.309317E+01,  0.101404E+02,  0.276145E+01, -0.585063E+01,  0.446422E+01,  0.195188E+02,  0.144205E+02, -0.878416E+01
              9,  0.890000E-01,     217,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.320669E+01, -0.881624E+01, -0.498066E+01, -0.127661E+02,  0.459139E+01, -0.456464E+01,  0.525370E+01,  0.638198E+01,  0.467267E+01
              9,  0.890000E-01,     217,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.364743E+01, -0.965135E+01, -0.471639E+01, -0.381572E+01, -0.477636E+01, -0.893115E+00,  0.109124E+02,  0.151081E+02,  0.138418E+02
              9,  0.890000E-01,     217,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.225725E+01, -0.909710E+01, -0.514499E+01,  0.178434E+02, -0.280544E+01,  0.260153E+01,  0.819119E+01,  0.763827E+01,  0.198414E+02
              9,  0.890000E-01,     218,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.568236E+01, -0.130911E+01,  0.525923E+01,  0.424834E+01,  0.328955E+01,  0.875635E+01,  0.704588E+01,  0.430734E+01,  0.750592E+01
              9,  0.890000E-01,     218,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.476903E+01, -0.165031E+01,  0.539821E+01, -0.522820E+01,  0.656005E+01,  0.208195E+01, -0.117285E+01,  0.880531E+01,  0.303135E+01
              9,  0.890000E-01,     218,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.571331E+01, -0.538617E+00,  0.587837E+01,  0.484027E+01, -0.415380E+01, -0.488450E+01,  0.922591E+01,  0.611806E+01,  0.833566E+00
              9,  0.890000E-01,     219,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.340233E+01, -0.402269E+01,  0.686571E+01,  0.293467E+02, -0.135283E+02, -0.501089E+01,  0.419970E+01,  0.588230E+01,  0.804508E+01
              9,  0.890000E-01,     219,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.431775E+01, -0.439760E+01,  0.667472E+01, -0.237482E+02,  0.115097E+02,  0.101364E+02,  0.111924E+02,  0.133325E+02, -0.773366E+00
              9,  0.890000E-01,     219,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.284351E+01, -0.479566E+01,  0.662028E+01, -0.136295E+01,  0.290776E+01, -0.978382E+00, -0.445503E+01,  0.107718E+02,  0.155235E+02
              9,  0.890000E-01,     220,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.813218E+01,  0.569985E+01,  0.101372E+02,  0.157047E+02, -0.130960E+00, -0.603657E+01,  0.431144E+01,  0.483592E+01,  0.765184E+01
              9,  0.890000E-01,     220,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.748541E+01,  0.607734E+01, -0.102500E+02, -0.963939E+01,  0.472191E+01,  0.768241E+01, -0.681250E+01,  0.223945E+02,  0.714431E+01
              9,  0.890000E-01,     220,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.871042E+01,  0.648861E+01,  0.998329E+01, -0.490567E+01, -0.216335E+01,  0.239438E+01, -0.216676E+02,  0.920678E+01,  0.166176E+02
              9,  0.890000E-01,     221,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.102723E+02,  0.266853E+01, -0.194273E+01, -0.109732E+02, -0.249307E+02,  0.132173E+01,  0.762295E+01,  0.680204E+01,  0.475666E+01
              9,  0.890000E-01,     221,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.100639E+02,  0.346862E+01, -0.242832E+01,  0.391675E+01,  0.177848E+02, -0.141582E+02,  0.727229E-02,  0.435602E+01,  0.827562E+01
              9,  0.890000E-01,     221,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.970855E+01,  0.283387E+01, -0.117301E+01,  0.743779E+01,  0.176651E+01,  0.117588E+02,  0.139015E+02,  0.578718E+01, -0.366898E+01
              9,  0.890000E-01,     222,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.495861E+01,  0.184446E+01,  0.514927E+00,  0.966952E+01, -0.173955E+02,  0.649131E+01,  0.683365E+01,  0.964770E+01,  0.453299E+01
              9,  0.890000E-01,     222,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.494994E+01,  0.268244E+01,  0.102910E+01, -0.739356E+00,  0.423410E+01,  0.121052E+00,  0.373324E+01, -0.614846E-01,  0.623580E+01
              9,  0.890000E-01,     222,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.563389E+01,  0.134111E+01,  0.105915E+01, -0.812349E+01,  0.112081E+02, -0.867353E+01,  0.184009E+02,  0.789776E+01, -0.141603E+01
              9,  0.890000E-01,     223,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.583265E+01, -0.543254E+01,  0.713353E+01, -0.367434E+01, -0.364741E+00, -0.189471E+02,  0.584330E+01,  0.859904E+01,  0.851305E+01
